id,uid,name,parent,href,hierarchy,subcategories
MCO180916,,Cuidado Corporal,MCO1253,https://listado.mercadolibre.com.co/cuidado-piel/corporal/#CATEGORY_ID=MCO180916&S=hc_belleza-y-cuidado-personal,3,0
MCO180917,,Cuidado Facial,MCO1253,https://listado.mercadolibre.com.co/cuidado-piel/facial/#CATEGORY_ID=MCO180917&S=hc_belleza-y-cuidado-personal,3,0
MCO180919,,Cuidado Solar,MCO1253,https://listado.mercadolibre.com.co/cuidado-piel/solar/#CATEGORY_ID=MCO180919&S=hc_belleza-y-cuidado-personal,3,0
MCO432665,,Kits de Cuidado de la Piel,MCO1253,https://listado.mercadolibre.com.co/cuidado-piel-kits/#CATEGORY_ID=MCO432665&S=hc_belleza-y-cuidado-personal,3,0
MCO180918,,Limpieza Facial,MCO1253,https://listado.mercadolibre.com.co/cuidado-piel/limpieza-facial/#CATEGORY_ID=MCO180918&S=hc_belleza-y-cuidado-personal,3,0
MCO167690,,Mascarillas,MCO1253,https://listado.mercadolibre.com.co/salud-belleza/cuidado-piel/mascarillas/#CATEGORY_ID=MCO167690&S=hc_belleza-y-cuidado-personal,3,0
MCO180920,,Repelentes para la Piel,MCO1253,https://listado.mercadolibre.com.co/cuidado-piel/repelentes/#CATEGORY_ID=MCO180920&S=hc_belleza-y-cuidado-personal,3,0
MCO1259,,Otros,MCO1253,https://listado.mercadolibre.com.co/salud-belleza/cuidado-piel/otros/#CATEGORY_ID=MCO1259&S=hc_belleza-y-cuidado-personal,3,0
MCO1263,,Cuidado del Cabello,MCO1246,https://listado.mercadolibre.com.co/salud-belleza/cuidado-cabello/#CATEGORY_ID=MCO1263&S=hc_belleza-y-cuidado-personal,2,3
MCO180943,,Productos para el Cabello,MCO1263,https://listado.mercadolibre.com.co/cuidado-del-cabello-productos/#CATEGORY_ID=MCO180943&S=hc_belleza-y-cuidado-personal,3,0
MCO180942,,Tinturas y Decolorantes,MCO1263,https://listado.mercadolibre.com.co/cuidado-del-cabello-tinturas-decolorantes/#CATEGORY_ID=MCO180942&S=hc_belleza-y-cuidado-personal,3,0
MCO1267,,Otros,MCO1263,https://listado.mercadolibre.com.co/salud-belleza/cuidado-cabello/otros/#CATEGORY_ID=MCO1267&S=hc_belleza-y-cuidado-personal,3,0
MCO43673,,Depilación,MCO1246,https://listado.mercadolibre.com.co/salud-belleza/depilacion/#CATEGORY_ID=MCO43673&S=hc_belleza-y-cuidado-personal,2,11
MCO180962,,Bandas Depilatorias,MCO43673,https://listado.mercadolibre.com.co/depilacion/bandas-depilatorias/#CATEGORY_ID=MCO180962&S=hc_belleza-y-cuidado-personal,3,0
MCO180966,,Calentadores de Cera,MCO43673,https://listado.mercadolibre.com.co/depilacion/calentadores-cera/#CATEGORY_ID=MCO180966&S=hc_belleza-y-cuidado-personal,3,0
MCO180965,,Cera para Depilar,MCO43673,https://listado.mercadolibre.com.co/depilacion/cera-depilar/#CATEGORY_ID=MCO180965&S=hc_belleza-y-cuidado-personal,3,0
MCO180963,,Cremas Depilatorias,MCO43673,https://listado.mercadolibre.com.co/depilacion/cremas-depilatorias/#CATEGORY_ID=MCO180963&S=hc_belleza-y-cuidado-personal,3,0
MCO70061,,Depiladoras,MCO43673,https://listado.mercadolibre.com.co/salud-belleza/cuidado-cuerpo/depilacion/depiladoras/#CATEGORY_ID=MCO70061&S=hc_belleza-y-cuidado-personal,3,0
MCO413409,,Kits Depilatorios,MCO43673,https://listado.mercadolibre.com.co/depilacion-kits-depilatorios/#CATEGORY_ID=MCO413409&S=hc_belleza-y-cuidado-personal,3,0
MCO431641,,Lapiceras Capilares,MCO43673,https://listado.mercadolibre.com.co/depilacion-lapiceras-capilares/#CATEGORY_ID=MCO431641&S=hc_belleza-y-cuidado-personal,3,0
MCO416943,,Moldes para Cejas,MCO43673,https://listado.mercadolibre.com.co/depilacion-moldes-cejas/#CATEGORY_ID=MCO416943&S=hc_belleza-y-cuidado-personal,3,0
MCO180967,,Pinzas de Depilar,MCO43673,https://listado.mercadolibre.com.co/depilacion/pinzas-depilar/#CATEGORY_ID=MCO180967&S=hc_belleza-y-cuidado-personal,3,0
MCO417345,,Resortes Depiladores,MCO43673,https://listado.mercadolibre.com.co/depilacion-resortes-depiladores/#CATEGORY_ID=MCO417345&S=hc_belleza-y-cuidado-personal,3,0
MCO43667,,Otros,MCO43673,https://listado.mercadolibre.com.co/salud-belleza/cuidado-cuerpo/depilacion/otros/#CATEGORY_ID=MCO43667&S=hc_belleza-y-cuidado-personal,3,0
MCO180958,,Electrodomésticos de Belleza,MCO1246,https://listado.mercadolibre.com.co/salud-belleza/electrodomesticos-belleza/#CATEGORY_ID=MCO180958&S=hc_belleza-y-cuidado-personal,2,4
MCO441193,,Afeitadoras Eléctricas,MCO180958,https://listado.mercadolibre.com.co/electrodomesticos-belleza-afeitadoras-electricas/#CATEGORY_ID=MCO441193&S=hc_belleza-y-cuidado-personal,3,0
MCO455174,,Artefactos para el Cabello,MCO180958,https://listado.mercadolibre.com.co/electrodomesticos-belleza-artefactos-cabello/#CATEGORY_ID=MCO455174&S=hc_belleza-y-cuidado-personal,3,0
MCO455175,,Depiladoras,MCO180958,https://listado.mercadolibre.com.co/electrodomesticos-belleza-depiladora/#CATEGORY_ID=MCO455175&S=hc_belleza-y-cuidado-personal,3,0
MCO180959,,Otros,MCO180958,https://listado.mercadolibre.com.co/electrodomesticos-belleza/otros/#CATEGORY_ID=MCO180959&S=hc_belleza-y-cuidado-personal,3,0
MCO431646,,Farmacia,MCO1246,https://listado.mercadolibre.com.co/farmacia/#CATEGORY_ID=MCO431646&S=hc_belleza-y-cuidado-personal,2,12
MCO445794,,Alcoholes en Aerosol,MCO431646,https://listado.mercadolibre.com.co/farmacia-alcoholes-aerosol/#CATEGORY_ID=MCO445794&S=hc_belleza-y-cuidado-personal,3,0
MCO180988,,Alcoholes Etílicos,MCO431646,https://listado.mercadolibre.com.co/farmacia-alcoholes-etilicos/#CATEGORY_ID=MCO180988&S=hc_belleza-y-cuidado-personal,3,0
MCO431648,,Algodones,MCO431646,https://listado.mercadolibre.com.co/farmacia-algodones/#CATEGORY_ID=MCO431648&S=hc_belleza-y-cuidado-personal,3,0
MCO431649,,Bicarbonato de Sodio,MCO431646,https://listado.mercadolibre.com.co/farmacia-bicarbonato-sodio/#CATEGORY_ID=MCO431649&S=hc_belleza-y-cuidado-personal,3,0
MCO435060,,Bolsas de Colostomía,MCO431646,https://listado.mercadolibre.com.co/farmacia-bolsas-colostomia/#CATEGORY_ID=MCO435060&S=hc_belleza-y-cuidado-personal,3,0
MCO181035,,Cuidado Sexual,MCO431646,https://listado.mercadolibre.com.co/farmacia-cuidado-sexual/#CATEGORY_ID=MCO181035&S=hc_belleza-y-cuidado-personal,3,0
MCO431652,,Gasas,MCO431646,https://listado.mercadolibre.com.co/farmacia-gasas/#CATEGORY_ID=MCO431652&S=hc_belleza-y-cuidado-personal,3,0
MCO431659,,Geles Antibacteriales,MCO431646,https://listado.mercadolibre.com.co/farmacia-geles-antibacteriales/#CATEGORY_ID=MCO431659&S=hc_belleza-y-cuidado-personal,3,0
MCO442719,,Medicamentos de Venta Libre,MCO431646,https://listado.mercadolibre.com.co/farmacia-medicamentos-venta-libre/#CATEGORY_ID=MCO442719&S=hc_belleza-y-cuidado-personal,3,0
MCO431651,,Prueba de Embarazo y Ovulación,MCO431646,https://listado.mercadolibre.com.co/farmacia-prueba-embarazo-ovulacion/#CATEGORY_ID=MCO431651&S=hc_belleza-y-cuidado-personal,3,0
MCO435061,,Vendas,MCO431646,https://listado.mercadolibre.com.co/farmacia-vendas/#CATEGORY_ID=MCO435061&S=hc_belleza-y-cuidado-personal,3,0
MCO431660,,Otros,MCO431646,https://listado.mercadolibre.com.co/farmacia-otros/#CATEGORY_ID=MCO431660&S=hc_belleza-y-cuidado-personal,3,0
MCO180986,,Higiene Personal,MCO1246,https://listado.mercadolibre.com.co/salud-belleza/higiene-personal/#CATEGORY_ID=MCO180986&S=hc_belleza-y-cuidado-personal,2,19
MCO180987,,Afeitadoras Desechables,MCO180986,https://listado.mercadolibre.com.co/higiene-personal/afeitadoras-desechables/#CATEGORY_ID=MCO180987&S=hc_belleza-y-cuidado-personal,3,0
MCO431757,,Almohadillas de Sudor,MCO180986,https://listado.mercadolibre.com.co/higiene-personal-almohadillas-sudor/#CATEGORY_ID=MCO431757&S=hc_belleza-y-cuidado-personal,3,0
MCO180994,,Copitos,MCO180986,https://listado.mercadolibre.com.co/higiene-personal-copitos/#CATEGORY_ID=MCO180994&S=hc_belleza-y-cuidado-personal,3,0
MCO44067,,Cuidado Bucal,MCO180986,https://listado.mercadolibre.com.co/higiene-personal/cuidado-bucal/#CATEGORY_ID=MCO44067&S=hc_belleza-y-cuidado-personal,3,0
MCO180992,,Curas Adhesivas,MCO180986,https://listado.mercadolibre.com.co/higiene-personal-curas-adhesivas/#CATEGORY_ID=MCO180992&S=hc_belleza-y-cuidado-personal,3,0
MCO169767,,Desodorantes,MCO180986,https://listado.mercadolibre.com.co/higiene-personal/desodorantes/#CATEGORY_ID=MCO169767&S=hc_belleza-y-cuidado-personal,3,0
MCO432759,,Espumas de Afeitar,MCO180986,https://listado.mercadolibre.com.co/higiene-personal-espumas-afeitar/#CATEGORY_ID=MCO432759&S=hc_belleza-y-cuidado-personal,3,0
MCO181018,,Higiene Femenina,MCO180986,https://listado.mercadolibre.com.co/higiene-personal/femenina/#CATEGORY_ID=MCO181018&S=hc_belleza-y-cuidado-personal,3,0
MCO191046,,Hojas de Afeitar,MCO180986,https://listado.mercadolibre.com.co/higiene-personal-hojas-afeitar/#CATEGORY_ID=MCO191046&S=hc_belleza-y-cuidado-personal,3,0
MCO169199,,Jabones,MCO180986,https://listado.mercadolibre.com.co/higiene-personal/jabones/#CATEGORY_ID=MCO169199&S=hc_belleza-y-cuidado-personal,3,0
MCO417679,,Limpiadores de Oídos,MCO180986,https://listado.mercadolibre.com.co/higiene-personal-limpiadores-oidos/#CATEGORY_ID=MCO417679&S=hc_belleza-y-cuidado-personal,3,0
MCO180995,,Pañuelos Desechables,MCO180986,https://listado.mercadolibre.com.co/higiene-personal/panuelos-desechables/#CATEGORY_ID=MCO180995&S=hc_belleza-y-cuidado-personal,3,0
MCO431600,,Papel Higiénico,MCO180986,https://listado.mercadolibre.com.co/higiene-personal-papel-higienico/#CATEGORY_ID=MCO431600&S=hc_belleza-y-cuidado-personal,3,0
MCO455041,,Protección para Incontinencia,MCO180986,https://listado.mercadolibre.com.co/higiene-personal-proteccion-incontinencia/#CATEGORY_ID=MCO455041&S=hc_belleza-y-cuidado-personal,3,0
MCO417023,,Rascadores de Espalda,MCO180986,https://listado.mercadolibre.com.co/higiene-personal-rascadores-espalda/#CATEGORY_ID=MCO417023&S=hc_belleza-y-cuidado-personal,3,0
MCO180990,,Repuestos para Afeitadoras,MCO180986,https://listado.mercadolibre.com.co/higiene-personal-repuestos-afeitadoras/#CATEGORY_ID=MCO180990&S=hc_belleza-y-cuidado-personal,3,0
MCO180998,,Talcos,MCO180986,https://listado.mercadolibre.com.co/higiene-personal/talcos/#CATEGORY_ID=MCO180998&S=hc_belleza-y-cuidado-personal,3,0
MCO180999,,Toallitas Húmedas,MCO180986,https://listado.mercadolibre.com.co/higiene-personal-toallitas-humedas/#CATEGORY_ID=MCO180999&S=hc_belleza-y-cuidado-personal,3,0
MCO181000,,Otros,MCO180986,https://listado.mercadolibre.com.co/higiene-personal/otros/#CATEGORY_ID=MCO181000&S=hc_belleza-y-cuidado-personal,3,0
MCO181058,,Manicure y Pedicure,MCO1246,https://listado.mercadolibre.com.co/manicure-pedicure/#CATEGORY_ID=MCO181058&S=hc_belleza-y-cuidado-personal,2,16
MCO428952,,Calentador Parafina,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-calentador-parafina/#CATEGORY_ID=MCO428952&S=hc_belleza-y-cuidado-personal,3,0
MCO157397,,Decoración de Uñas,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-decoracion-unas/#CATEGORY_ID=MCO157397&S=hc_belleza-y-cuidado-personal,3,0
MCO181067,,Dedos de Práctica,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-dedos-practica/#CATEGORY_ID=MCO181067&S=hc_belleza-y-cuidado-personal,3,0
MCO417560,,Dilusor de Esmalte,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-dilusor-esmalte/#CATEGORY_ID=MCO417560&S=hc_belleza-y-cuidado-personal,3,0
MCO118184,,Esmaltes para Uñas,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-esmaltes-unas/#CATEGORY_ID=MCO118184&S=hc_belleza-y-cuidado-personal,3,0
MCO181060,,Instrumental de Manicuría,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-instrumental/#CATEGORY_ID=MCO181060&S=hc_belleza-y-cuidado-personal,3,0
MCO416693,,Manos para Práctica,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-manos-practica/#CATEGORY_ID=MCO416693&S=hc_belleza-y-cuidado-personal,3,0
MCO430213,,Moldes Protectores de Esmalte,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-moldes-protectores-esmalte/#CATEGORY_ID=MCO430213&S=hc_belleza-y-cuidado-personal,3,0
MCO417464,,Muestrarios de Uñas,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-muestrarios-unas/#CATEGORY_ID=MCO417464&S=hc_belleza-y-cuidado-personal,3,0
MCO416984,,Pantuflas Desechables,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-pantuflas-desechables/#CATEGORY_ID=MCO416984&S=hc_belleza-y-cuidado-personal,3,0
MCO432594,,Porta Esmaltes,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-porta-esmaltes/#CATEGORY_ID=MCO432594&S=hc_belleza-y-cuidado-personal,3,0
MCO157399,,Removedor de esmalte,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-removedor-esmalte/#CATEGORY_ID=MCO157399&S=hc_belleza-y-cuidado-personal,3,0
MCO417138,,Sprays Seca Esmaltes,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-sprays-seca-esmaltes/#CATEGORY_ID=MCO417138&S=hc_belleza-y-cuidado-personal,3,0
MCO418895,,Tratamientos para Manos y Pies,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-tratamientos-manos-pies/#CATEGORY_ID=MCO418895&S=hc_belleza-y-cuidado-personal,3,0
MCO441156,,Uñas Acrílicas,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-unas-acrilicas/#CATEGORY_ID=MCO441156&S=hc_belleza-y-cuidado-personal,3,0
MCO157396,,Otros,MCO181058,https://listado.mercadolibre.com.co/manicuria-pedicuria-otros/#CATEGORY_ID=MCO157396&S=hc_belleza-y-cuidado-personal,3,0
MCO118183,,Maquillaje,MCO1246,https://listado.mercadolibre.com.co/maquillaje/#CATEGORY_ID=MCO118183&S=hc_belleza-y-cuidado-personal,2,9
MCO416716,,Agujas para Microblading,MCO118183,https://listado.mercadolibre.com.co/maquillajes-agujas-microblading/#CATEGORY_ID=MCO416716&S=hc_belleza-y-cuidado-personal,3,0
MCO181089,,Aplicadores de Maquillajes,MCO118183,https://listado.mercadolibre.com.co/maquillajes-aplicadores/#CATEGORY_ID=MCO181089&S=hc_belleza-y-cuidado-personal,3,0
MCO118185,,Labios,MCO118183,https://listado.mercadolibre.com.co/maquillajes/labios/#CATEGORY_ID=MCO118185&S=hc_belleza-y-cuidado-personal,3,0
MCO181090,,Maletas de Maquillaje,MCO118183,https://listado.mercadolibre.com.co/maquillaje-maletas/#CATEGORY_ID=MCO181090&S=hc_belleza-y-cuidado-personal,3,0
MCO118187,,Ojos,MCO118183,https://listado.mercadolibre.com.co/maquillajes/ojos/#CATEGORY_ID=MCO118187&S=hc_belleza-y-cuidado-personal,3,0
MCO181091,,Organizadores de Maquillaje,MCO118183,https://listado.mercadolibre.com.co/maquillaje-organizadores/#CATEGORY_ID=MCO181091&S=hc_belleza-y-cuidado-personal,3,0
MCO118186,,Rostro,MCO118183,https://listado.mercadolibre.com.co/maquillajes/rostro/#CATEGORY_ID=MCO118186&S=hc_belleza-y-cuidado-personal,3,0
MCO441231,,Set de Maquillaje,MCO118183,https://listado.mercadolibre.com.co/maquillajes-set-maquillaje/#CATEGORY_ID=MCO441231&S=hc_belleza-y-cuidado-personal,3,0
MCO118188,,Otros,MCO118183,https://listado.mercadolibre.com.co/maquillajes-otros/#CATEGORY_ID=MCO118188&S=hc_belleza-y-cuidado-personal,3,0
MCO454712,,Perfumes y Fragancias,MCO1246,https://listado.mercadolibre.com.co/perfumes-fragancias/#CATEGORY_ID=MCO454712&S=hc_belleza-y-cuidado-personal,2,4
MCO1271,,Perfumes,MCO454712,https://listado.mercadolibre.com.co/perfumes/#CATEGORY_ID=MCO1271&S=hc_belleza-y-cuidado-personal,3,0
MCO454328,,Sets de Fragancias,MCO454712,https://listado.mercadolibre.com.co/perfumes-fragancias-sets/#CATEGORY_ID=MCO454328&S=hc_belleza-y-cuidado-personal,3,0
MCO181094,,Splash Corporal,MCO454712,https://listado.mercadolibre.com.co/perfumes-fragancias-splash-corporal/#CATEGORY_ID=MCO181094&S=hc_belleza-y-cuidado-personal,3,0
MCO454713,,Otros,MCO454712,https://listado.mercadolibre.com.co/perfumes-fragancias-otros/#CATEGORY_ID=MCO454713&S=hc_belleza-y-cuidado-personal,3,0
MCO417770,,Tratamientos de Belleza,MCO1246,https://listado.mercadolibre.com.co/tratamientos-belleza/#CATEGORY_ID=MCO417770&S=hc_belleza-y-cuidado-personal,2,16
MCO414039,,Bombas Efervescentes,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-bombas-efervescentes/#CATEGORY_ID=MCO414039&S=hc_belleza-y-cuidado-personal,3,0
MCO441203,,Camas Solares,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-camas-solares/#CATEGORY_ID=MCO441203&S=hc_belleza-y-cuidado-personal,3,0
MCO431305,,Cartuchos de Microagujas,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-cartuchos-microagujas/#CATEGORY_ID=MCO431305&S=hc_belleza-y-cuidado-personal,3,0
MCO180991,,Correctores Nasales,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-correctores-nasales/#CATEGORY_ID=MCO180991&S=hc_belleza-y-cuidado-personal,3,0
MCO417104,,Diademas para Spa,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-diademas-spa/#CATEGORY_ID=MCO417104&S=hc_belleza-y-cuidado-personal,3,0
MCO393682,,Equipos de Estética,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-equipos-estetica/#CATEGORY_ID=MCO393682&S=hc_belleza-y-cuidado-personal,3,0
MCO417559,,Guantes Exfoliantes,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-guantes-exfoliantes/#CATEGORY_ID=MCO417559&S=hc_belleza-y-cuidado-personal,3,0
MCO431636,,Microblading,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-microblading/#CATEGORY_ID=MCO431636&S=hc_belleza-y-cuidado-personal,3,0
MCO431635,,Pantuflas Desechables,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-pantuflas-desechables/#CATEGORY_ID=MCO431635&S=hc_belleza-y-cuidado-personal,3,0
MCO431634,,Reductores de Papada,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-reductores-papada/#CATEGORY_ID=MCO431634&S=hc_belleza-y-cuidado-personal,3,0
MCO433668,,Removedores de Manchas,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-removedores-manchas/#CATEGORY_ID=MCO433668&S=hc_belleza-y-cuidado-personal,3,0
MCO417850,,Rodillos de Microagujas,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-rodillos-microagujas/#CATEGORY_ID=MCO417850&S=hc_belleza-y-cuidado-personal,3,0
MCO412710,,Sales de baño,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-sales-bano/#CATEGORY_ID=MCO412710&S=hc_belleza-y-cuidado-personal,3,0
MCO413481,,Ventosas Chinas,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-ventosas-chinas/#CATEGORY_ID=MCO413481&S=hc_belleza-y-cuidado-personal,3,0
MCO425043,,Voluminizadores de Labios,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-voluminizadores-labios/#CATEGORY_ID=MCO425043&S=hc_belleza-y-cuidado-personal,3,0
MCO417771,,Otros,MCO417770,https://listado.mercadolibre.com.co/tratamientos-belleza-otros/#CATEGORY_ID=MCO417771&S=hc_belleza-y-cuidado-personal,3,0
MCO1275,,Otros,MCO1246,https://listado.mercadolibre.com.co/salud-belleza/otros/#CATEGORY_ID=MCO1275&S=hc_belleza-y-cuidado-personal,2,0
MCO118006,,Conciertos,MCO40433,https://listado.mercadolibre.com.co/boletas-espectaculos/conciertos/#CATEGORY_ID=MCO118006&S=hc_boletas-para-espectaculos,2,0
MCO454714,,Eventos a Beneficio,MCO40433,https://listado.mercadolibre.com.co/eventos-a-beneficio/#CATEGORY_ID=MCO454714&S=hc_boletas-para-espectaculos,2,0
MCO166866,,Eventos Deportivos,MCO40433,https://listado.mercadolibre.com.co/boletas-espectaculos/eventos-deportivos/#CATEGORY_ID=MCO166866&S=hc_boletas-para-espectaculos,2,0
MCO166867,,Eventos Finalizados,MCO40433,https://listado.mercadolibre.com.co/boletas-espectaculos/eventos-finalizados/#CATEGORY_ID=MCO166867&S=hc_boletas-para-espectaculos,2,0
MCO407872,,Exposiciones,MCO40433,https://listado.mercadolibre.com.co/exposiciones/#CATEGORY_ID=MCO407872&S=hc_boletas-para-espectaculos,2,0
MCO442021,,Teatro,MCO40433,https://listado.mercadolibre.com.co/teatro/#CATEGORY_ID=MCO442021&S=hc_boletas-para-espectaculos,2,0
MCO118007,,Otras Boletas,MCO40433,https://listado.mercadolibre.com.co/boletas-espectaculos/otras/#CATEGORY_ID=MCO118007&S=hc_boletas-para-espectaculos,2,0
MCO180005,,Artículos de Bebés para Baños,MCO1384,https://listado.mercadolibre.com.co/bebes/articulos-banos/#CATEGORY_ID=MCO180005&S=hc_bebes,2,13
MCO420137,,Adaptadores de Inodoro,MCO180005,https://listado.mercadolibre.com.co/articulos-bebes-banos-adaptadores-inodoro/#CATEGORY_ID=MCO420137&S=hc_bebes,3,0
MCO420080,,Asientos de Baño,MCO180005,https://listado.mercadolibre.com.co/bebes/articulos-banos/asientos/#CATEGORY_ID=MCO420080&S=hc_bebes,3,0
MCO173187,,Bañeras para Bebés,MCO180005,https://listado.mercadolibre.com.co/bebes/articulos-banos/baneras/#CATEGORY_ID=MCO173187&S=hc_bebes,3,0
MCO420081,,Batas,MCO180005,https://listado.mercadolibre.com.co/bebes/articulos-banos/batas/#CATEGORY_ID=MCO420081&S=hc_bebes,3,0
MCO420082,,Cepillos de Dientes,MCO180005,https://listado.mercadolibre.com.co/bebes/articulos-banos/cepillos-dientes/#CATEGORY_ID=MCO420082&S=hc_bebes,3,0
MCO420079,,Extensores de Lavamanos,MCO180005,https://listado.mercadolibre.com.co/bebes/articulos-banos/extensores-lavamanos/#CATEGORY_ID=MCO420079&S=hc_bebes,3,0
MCO420083,,Flotadores para Baño,MCO180005,https://listado.mercadolibre.com.co/bebes/articulos-banos/flotadores-bano/#CATEGORY_ID=MCO420083&S=hc_bebes,3,0
MCO420086,,Gorros de Baño para Bebés,MCO180005,https://listado.mercadolibre.com.co/articulos-bebes-banos-gorros-bano/#CATEGORY_ID=MCO420086&S=hc_bebes,3,0
